# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 24 09:34:30 2018
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
3804,2708221,K04352.01,FALSE POSITIVE,1.891250100,132.6923000,7.64800,7.3100e+02,23.50,1159.0,427.26,31.60,4883.00,4.523,0.7940,290.303710,37.924191
3805,4571844,K04353.01,CANDIDATE,17.807565600,146.8832300,1.64300,1.5110e+03,3.92,742.0,71.56,11.80,6194.00,4.450,0.9810,294.421260,39.628471
3806,5040223,K04354.01,FALSE POSITIVE,0.996023763,132.1661300,5.41200,9.8300e+01,18.36,1991.0,3727.96,21.30,6110.00,4.387,1.0770,298.566680,40.128239
3807,4571004,K04355.01,FALSE POSITIVE,36.616669000,156.0010000,8.62000,2.3740e+02,1.68,548.0,21.35,3.40,5780.00,4.438,1.0000,294.207860,39.680115
3808,2859893,K04418.01,CANDIDATE,333.038420000,220.9235000,5.94800,1.2600e+03,3.19,247.0,0.89,7.00,5743.00,4.534,0.9030,293.014890,38.012402
3809,6026737,K02949.02,CANDIDATE,3.750304690,134.8062800,3.24600,3.5500e+01,0.87,1374.0,842.07,10.30,5866.00,4.191,1.3390,285.875790,41.332432
3810,7582691,K04419.01,CANDIDATE,0.259819659,131.8506100,0.65130,2.3150e+02,1.22,1559.0,1410.90,24.10,3939.00,4.736,0.5260,281.116460,43.282440
3811,7031942,K04420.01,FALSE POSITIVE,0.566795467,131.8400000,4.71200,3.8200e+01,0.67,2254.0,6076.99,25.80,5642.00,4.337,1.0560,291.257780,42.580139
3812,9836563,K04421.01,CANDIDATE,4.726931310,135.2927000,4.03600,2.6200e+01,0.61,1203.0,495.58,11.50,5950.00,4.323,1.1960,294.124880,46.672890
3813,1724719,K04212.02,CANDIDATE,10.098963400,132.3351000,6.42800,5.7000e+01,1.03,1016.0,251.36,8.90,6174.00,4.244,1.3180,292.204710,37.221218
3814,5632701,K04213.01,FALSE POSITIVE,3.675153290,131.6810000,7.08300,5.6000e+01,0.71,1150.0,414.64,16.70,5968.00,4.534,0.8810,295.420470,40.842659
3815,10549924,K04214.01,FALSE POSITIVE,0.715825886,132.0642800,1.21200,4.0600e+01,0.58,1920.0,3196.46,11.00,5640.00,4.486,0.9090,297.220460,47.748249
3816,9366617,K04215.01,CONFIRMED,26.548729400,137.2440100,7.96800,1.4200e+02,2.54,836.0,115.61,15.30,5456.00,3.802,2.1540,299.861820,45.827351
3817,6187341,K04216.01,CANDIDATE,0.492291661,132.3930120,0.89400,1.1076e+03,3.42,1788.0,2415.37,62.00,4971.00,4.566,0.7180,285.256160,41.595589
3818,3353454,K07654.01,FALSE POSITIVE,1.691193500,132.9332300,9.47900,2.8010e+03,6.36,1528.0,1292.50,26.70,5780.00,4.438,1.0000,294.250790,38.404236
3819,10156055,K04284.01,FALSE POSITIVE,2.428035030,133.5931000,3.04500,7.3800e+01,0.85,1516.0,1249.87,8.80,6609.00,4.484,0.9740,296.990170,47.130661
3820,8418018,K04285.01,FALSE POSITIVE,372.948440000,217.8357000,13.87900,2.5350e+02,1.34,233.0,0.70,17.10,5763.00,4.559,0.8270,286.227080,44.430328
3821,5024177,K04286.01,FALSE POSITIVE,0.787120016,131.7393900,3.16480,2.6550e+02,23.81,1972.0,3579.78,43.30,6112.00,4.481,0.7870,295.281100,40.132858
3822,11081504,K04287.01,CANDIDATE,13.122972750,136.0888200,2.23400,4.3700e+01,1.29,1030.0,266.05,12.90,6134.00,4.065,1.6650,290.458310,48.661369
3823,4548011,K04288.01,CONFIRMED,6.283840790,133.2051300,4.29100,3.5700e+01,0.73,1108.0,356.49,14.90,5888.00,4.275,1.2270,287.371250,39.603569
3824,4571004,K04355.02,FALSE POSITIVE,21.131609000,139.7493000,13.66000,7.3500e+01,0.94,659.0,44.45,6.50,5780.00,4.438,1.0000,294.207860,39.680115
3825,4571004,K04355.03,FALSE POSITIVE,81.675841000,158.9694000,11.53000,1.4340e+02,1.31,420.0,7.33,7.00,5780.00,4.438,1.0000,294.207860,39.680115
3826,4571004,K04355.04,FALSE POSITIVE,28.546357400,159.2763000,9.29000,1.5330e+02,1.35,596.0,29.76,10.10,5780.00,4.438,1.0000,294.207860,39.680115
3827,12016267,K02590.02,CANDIDATE,22.790923300,134.4333000,9.56500,5.3600e+01,1.38,862.0,130.75,19.40,6311.00,4.116,1.6420,293.507020,50.450119
3828,4571004,K04355.05,FALSE POSITIVE,72.563291000,202.0235000,3.08800,3.3230e+02,1.99,436.0,8.58,6.40,5780.00,4.438,1.0000,294.207860,39.680115
3829,8459663,K04356.01,CONFIRMED,174.510276000,201.4705600,6.68900,1.5300e+03,1.74,186.0,0.28,14.80,4367.00,4.822,0.4520,300.488160,44.460670
3830,3550372,K04357.01,CANDIDATE,0.681180633,131.6345900,0.88440,1.5640e+02,2.97,2782.0,14116.16,16.60,4939.00,3.635,2.3770,292.907710,38.683090
3831,10155321,K04422.01,FALSE POSITIVE,15.705388000,135.0768000,4.87100,2.8370e+02,3.30,1181.0,459.41,10.60,7454.00,4.107,1.8530,296.772710,47.158539
3832,3866536,K04423.01,FALSE POSITIVE,7.652707460,134.4603800,79.89690,6.4110e+02,3.21,989.0,226.81,254.30,6328.00,4.481,0.9630,295.502110,38.983540
3833,7046035,K04424.01,CONFIRMED,2.271649520,131.8260100,4.05400,8.2400e+01,0.97,1522.0,1269.46,12.70,6274.00,4.434,1.0620,295.329830,42.534962
3834,4679314,K04425.01,FALSE POSITIVE,3.848357420,133.2564900,10.18000,8.4200e+01,0.77,1051.0,288.62,32.80,5709.00,4.570,0.7980,297.505620,39.756802
3835,8240790,K04426.01,CANDIDATE,369.132360000,235.5195000,10.34000,2.1590e+02,2.14,328.0,2.73,11.90,6282.00,4.151,1.4490,294.450380,44.166779
3836,5702637,K04217.01,FALSE POSITIVE,1.038896100,132.3784900,4.75500,6.0080e+02,114.10,2494.0,9145.54,14.70,7043.00,4.264,1.4500,290.866060,40.901581
3837,8309169,K04218.01,FALSE POSITIVE,293.768870000,257.9779000,4.68000,4.6200e+02,1.97,271.0,1.28,4.00,6074.00,4.522,0.8470,295.155460,44.294861
3838,4678919,K04219.01,FALSE POSITIVE,1.878853270,133.0886100,3.30200,1.2090e+02,0.97,1406.0,922.49,12.10,5851.00,4.534,0.8630,297.427430,39.781139
3839,5563080,K04220.01,FALSE POSITIVE,0.785473311,131.8615480,1.39110,3.3960e+02,1.61,1769.0,2325.64,57.00,5356.00,4.466,0.8710,298.923610,40.749538
3840,6364067,K04221.01,FALSE POSITIVE,5.243898200,132.6882000,7.88100,1.6220e+02,1.24,1026.0,262.14,18.70,5804.00,4.473,0.9270,291.826900,41.709900
3841,4548011,K04288.02,CANDIDATE,9.087452060,139.9922200,3.78600,3.5100e+01,0.73,980.0,217.95,11.70,5888.00,4.275,1.2270,287.371250,39.603569
3842,5983532,K04289.01,FALSE POSITIVE,441.877824000,251.7780000,6.64700,1.3000e+03,39.55,158.0,0.15,15.20,4437.00,4.629,0.6350,297.780120,41.209229
3843,3439126,K07655.01,FALSE POSITIVE,2.976150400,132.9276000,6.07900,2.5950e+02,1.02,811.0,102.54,8.30,4236.00,4.612,0.6640,290.157230,38.524380
3844,8463346,K02529.02,CONFIRMED,64.001966900,132.6177900,4.72400,1.1125e+03,2.48,322.0,2.55,14.20,4652.00,4.617,0.6970,301.720760,44.412060
3845,5868793,K04290.01,CONFIRMED,4.838094690,135.1562000,1.09600,1.5440e+03,0.79,354.0,3.70,11.30,3187.00,5.091,0.2000,289.376680,41.158672
3846,8483021,K04291.01,FALSE POSITIVE,361.914360000,241.7138000,8.68000,2.2820e+02,1.84,297.0,1.84,13.00,6247.00,4.309,1.1470,286.407230,44.527355
3847,10063208,K04292.01,CONFIRMED,9.328191200,132.8545900,3.99100,4.5200e+01,0.59,788.0,91.02,13.70,5525.00,4.514,0.8880,286.386930,47.016628
3848,7191646,K04358.01,CANDIDATE,106.957467000,224.9874000,7.00600,5.3960e+02,2.40,394.0,5.70,11.70,6075.00,4.486,0.9690,289.083130,42.704140
3849,1575873,K04359.01,CANDIDATE,0.629001455,131.5566200,1.26300,1.4700e+01,0.81,3375.0,30567.67,9.40,6739.00,3.948,2.0590,291.926360,37.101292
3850,10669994,K04360.01,CONFIRMED,2.716036640,132.3596200,1.74400,9.8500e+01,1.05,1360.0,807.43,13.10,6011.00,4.452,1.0410,293.623080,47.961910
3851,7801070,K04361.01,CANDIDATE,75.878134400,194.6776200,1.38300,1.0540e+03,3.39,417.0,7.18,11.90,5579.00,4.413,0.9720,282.163640,43.510132
3852,11449918,K04362.01,FALSE POSITIVE,374.590030000,303.4857000,15.19000,2.6790e+02,1.34,227.0,0.62,6.60,5497.00,4.508,0.8270,288.935970,49.360142
3853,4172805,K04427.01,CANDIDATE,147.661729000,243.9526200,6.20700,1.0878e+03,1.59,176.0,0.23,13.20,3788.00,4.774,0.4900,295.117220,39.274090
3854,5126182,K04428.01,CANDIDATE,13.002917160,132.0230600,3.05800,2.2530e+02,1.28,710.0,60.11,14.00,5796.00,4.575,0.8000,298.293400,40.239632
3855,3750350,K07665.01,FALSE POSITIVE,319.306330000,221.3106000,6.74000,1.5520e+02,1.26,279.0,1.44,7.20,6095.00,4.459,1.0140,292.338840,38.844910
3856,8949925,K02972.02,FALSE POSITIVE,42.029229800,138.8086000,8.49900,3.7370e+02,2.33,578.0,26.46,14.50,5850.00,4.297,1.2170,290.734470,45.297791
3857,4584865,K04429.01,FALSE POSITIVE,1.752540870,132.7377500,4.09800,4.2500e+01,1.41,2423.0,8141.84,17.70,6660.00,3.894,2.0740,297.160860,39.630070
3858,9642018,K04430.01,FALSE POSITIVE,0.505111993,131.5161400,0.40530,2.1280e+02,1.58,1886.0,2970.58,18.70,5262.00,4.590,0.7830,288.596830,46.326038
3859,9183378,K04222.01,CONFIRMED,3.385574450,133.9741100,1.87900,1.2190e+02,1.63,1476.0,1122.90,13.10,5718.00,4.069,1.4800,300.935390,45.596539
3860,11188254,K04223.01,FALSE POSITIVE,2.754024000,133.7310000,4.15000,1.7220e+02,1.68,1553.0,1374.41,13.80,6419.00,4.321,1.1880,290.643010,48.887501
3861,1724513,K04224.01,FALSE POSITIVE,1.975208831,131.6312700,1.51300,7.6300e+01,1.59,2064.0,4299.89,15.10,6401.00,4.029,1.7440,292.164860,37.275742
3862,9535876,K04225.01,FALSE POSITIVE,0.960843605,131.7739000,3.22000,1.4170e+02,19.15,1904.0,3120.32,25.50,5708.00,4.378,1.1290,295.557560,46.172241
3863,5817533,K04293.01,FALSE POSITIVE,4.206109000,132.2382000,5.16000,1.2000e+02,0.91,999.0,235.01,11.90,5480.00,4.522,0.8020,298.470580,41.066250
3864,7596240,K04295.01,CONFIRMED,13.399755500,131.8423500,3.53400,1.6730e+02,1.51,886.0,145.65,13.60,6401.00,4.389,1.1500,287.762700,43.274429
3865,7661893,K04296.01,CANDIDATE,2.493853480,133.1517700,1.41400,4.6900e+01,0.59,1251.0,579.64,12.30,5615.00,4.477,0.8500,282.636170,43.366100
3866,12107008,K04297.01,FALSE POSITIVE,5.937256280,135.9371000,3.63900,1.1560e+02,0.86,891.0,148.97,17.10,5428.00,4.494,0.7990,289.208340,50.615990
3867,9776794,K04363.01,CANDIDATE,18.222117680,553.0664600,2.04400,2.3180e+03,7.45,620.0,34.99,15.20,5162.00,4.411,0.9580,294.365140,46.501759
3868,7427764,K04364.01,CONFIRMED,4.563836970,132.2606800,2.27100,2.0180e+02,1.22,980.0,218.18,9.90,5408.00,4.496,0.8610,285.722720,43.009480
3869,7673192,K02722.05,CANDIDATE,16.534002200,135.4090000,4.06300,8.9200e+01,1.17,819.0,106.21,9.30,6052.00,4.285,1.2020,288.370240,43.354610
3870,4754831,K04365.01,FALSE POSITIVE,55.119831000,153.6508000,4.70300,1.1450e+02,1.68,622.0,35.48,8.20,6297.00,4.155,1.5060,294.054810,39.845249
3871,4754831,K04365.02,FALSE POSITIVE,25.641611700,152.9007000,5.50000,1.2640e+02,1.76,803.0,98.50,4.90,6297.00,4.155,1.5060,294.054810,39.845249
3872,9899630,K04439.01,FALSE POSITIVE,1.332584550,132.0268000,5.77000,1.5270e+02,15.89,1680.0,1884.66,8.10,6039.00,4.493,0.9510,295.302700,46.772018
3873,4367528,K04440.01,FALSE POSITIVE,350.810290000,147.6369000,11.29000,5.3830e+02,2.86,282.0,1.51,15.10,5841.00,4.321,1.2260,292.277740,39.461071
3874,8416523,K04441.01,CONFIRMED,0.341842017,131.6603360,1.15540,2.8560e+02,1.72,2023.0,3991.16,70.10,5016.00,4.601,0.7470,285.410610,44.412209
3875,11124436,K04442.01,CANDIDATE,13.948219700,132.7505000,7.68600,1.1940e+02,2.53,1063.0,301.80,14.50,5529.00,3.808,2.3460,284.353120,48.740211
3876,5780855,K04443.01,CANDIDATE,5.675779990,134.9102700,3.55400,5.1200e+01,1.22,1357.0,802.11,11.20,6681.00,4.233,1.4380,288.567290,41.090130
3877,3751231,K07666.01,FALSE POSITIVE,0.570953851,131.5725000,0.99800,7.6100e+01,1.01,2464.0,8688.17,8.90,6238.00,4.396,1.1450,292.588650,38.801430
3878,9491832,K04226.01,CANDIDATE,49.564693000,170.6973000,8.54000,1.1350e+02,1.63,588.0,28.19,15.00,5907.00,4.212,1.4420,300.562410,46.037819
3879,7816665,K04227.01,FALSE POSITIVE,4.292582580,131.7767500,3.06900,3.6960e+02,1.87,1161.0,428.77,16.10,6137.00,4.487,0.9630,289.916350,43.507671
3880,9535881,K04228.01,FALSE POSITIVE,0.960842633,131.7776630,2.64410,2.0229e+03,67.53,2808.0,14655.53,176.10,7381.00,4.186,1.5970,295.559600,46.178040
3881,11616596,K04229.01,FALSE POSITIVE,14.589392800,136.1407000,15.54000,,,,102.46,,,,,294.749880,49.663441
3882,9872831,K04230.01,CONFIRMED,5.495485330,133.6396600,2.46100,8.5800e+01,1.30,1293.0,661.04,14.20,6157.00,4.159,1.3920,281.897310,46.722664
3883,2852941,K04298.01,CANDIDATE,2.894947090,132.6254700,3.25400,4.5800e+01,1.16,1919.0,3204.25,14.30,7087.00,4.137,1.6840,291.543430,38.048759
3884,8508126,K04299.01,FALSE POSITIVE,0.980505042,132.0977710,1.40680,4.2660e+02,26.35,1904.0,3100.61,51.50,5794.00,4.372,1.0590,296.347990,44.501961
3885,12306058,K02541.02,CONFIRMED,20.485389300,146.9183000,10.22900,8.9500e+01,3.60,1015.0,251.16,17.90,4938.00,3.450,3.3240,290.621830,51.057301
3886,8507475,K04300.01,CONFIRMED,3.582738370,134.9510800,1.52300,3.6050e+02,1.64,1064.0,302.74,11.60,5448.00,4.517,0.8720,296.159000,44.563110
3887,8773015,K04301.01,CONFIRMED,15.604841000,131.9989000,4.54300,7.3400e+01,1.57,1013.0,248.62,15.30,6254.00,4.019,1.7060,298.202610,44.925831
3888,4754831,K04365.03,FALSE POSITIVE,75.681309000,167.6921000,11.62000,1.0770e+02,1.64,560.0,23.25,9.10,6297.00,4.155,1.5060,294.054810,39.845249
3889,3531231,K07657.01,FALSE POSITIVE,62.060783000,134.4944000,28.20300,4.7290e+02,2.11,400.0,6.07,19.90,5526.00,4.578,0.7840,287.245240,38.688080
3890,4773392,K04367.01,CANDIDATE,170.995748000,163.9573700,3.88000,4.7710e+02,4.90,463.0,10.86,15.50,6127.00,3.991,1.9830,298.033050,39.883179
3891,5471489,K04368.01,FALSE POSITIVE,12.425273500,141.5658000,20.75600,8.4700e+01,2.37,1299.0,673.53,36.60,6156.00,3.703,2.5570,297.665040,40.681992
3892,5471489,K04368.02,CANDIDATE,39.282040500,139.9224000,3.34400,1.5750e+02,58.67,823.0,108.22,6.90,6143.00,3.810,2.1360,297.665040,40.681992
3893,9011874,K04369.01,FALSE POSITIVE,361.545612490,190.4475347,25.28000,,,,,,,,,287.824890,45.348080
3894,9936080,K04431.01,CANDIDATE,19.565080100,136.2855500,4.24200,6.1700e+01,0.97,791.0,92.77,13.80,6180.00,4.294,1.2350,283.724270,46.879112
3895,9936080,K04431.02,FALSE POSITIVE,355.799780000,346.7189000,5.97200,1.7230e+02,1.87,324.0,2.60,10.50,6350.00,4.225,1.3940,283.724270,46.879112
3896,8611344,K04432.01,FALSE POSITIVE,410.993890000,190.8191000,12.01000,5.5000e+02,2.09,220.0,0.55,8.70,5471.00,4.533,0.8980,285.755860,44.724998
3897,9518651,K04433.01,FALSE POSITIVE,2.178237520,132.0051300,2.25900,4.4000e+01,0.64,1473.0,1114.80,10.10,6052.00,4.422,0.9690,288.199920,46.149422
3898,2305311,K04434.01,FALSE POSITIVE,1.404674486,131.5562100,5.05600,1.5550e+02,0.86,1126.0,379.50,20.70,4716.00,4.650,0.6090,291.976290,37.668652
3899,6383595,K04231.01,FALSE POSITIVE,24.909743600,143.0403000,3.85600,1.5020e+02,2.24,912.0,163.58,9.70,6596.00,4.037,1.7570,297.161770,41.775822
3900,11080405,K02442.02,CONFIRMED,12.310135100,141.8765000,3.79700,2.6370e+02,1.51,651.0,42.42,12.90,5009.00,4.491,0.8400,289.858890,48.693851
3901,11509504,K04232.01,CONFIRMED,2.615765150,131.9789600,2.77700,1.2040e+02,1.06,1379.0,851.60,15.10,6088.00,4.446,0.9580,292.988340,49.484970
3902,6599949,K04233.01,FALSE POSITIVE,409.245200000,265.2465000,13.06000,5.3120e+02,2.10,244.0,0.84,12.80,5910.00,4.466,0.9110,289.906980,42.046200
3903,11611275,K04234.01,CONFIRMED,6.942452160,135.9581900,3.49100,1.6080e+02,1.34,1003.0,239.39,14.70,6108.00,4.466,1.0300,292.158660,49.637760
3904,6290935,K04302.01,CANDIDATE,5.533120060,132.1648000,3.48600,5.3100e+01,1.05,1303.0,680.77,13.40,6170.00,4.150,1.4250,293.681270,41.611969
3905,12734396,K04303.01,FALSE POSITIVE,200.721168000,280.0733000,9.91000,8.2250e+02,3.32,327.0,2.72,13.10,5566.00,4.275,1.1700,288.909520,51.930561
3906,11612280,K04304.01,CONFIRMED,9.406136400,137.7073000,4.88200,7.9500e+01,1.14,981.0,219.36,13.20,5855.00,4.240,1.2680,292.677730,49.663910
3907,5536715,K04305.01,FALSE POSITIVE,0.935086665,131.5259300,1.12000,7.1200e+01,1.18,2431.0,8250.80,13.10,6762.00,4.282,1.3480,292.778930,40.795631
3908,8149484,K04306.01,FALSE POSITIVE,1.489457454,131.9980900,3.02800,5.6300e+01,1.58,2415.0,8026.60,29.70,6316.00,3.908,2.0870,284.692780,44.010208
3909,12407623,K04370.01,FALSE POSITIVE,1.181165291,132.4252200,1.01300,3.7040e+02,1.52,1398.0,905.88,14.10,5203.00,4.582,0.7470,291.348790,51.256119
3910,11444514,K04371.01,CONFIRMED,66.373298000,174.0159500,8.55900,4.1500e+02,1.99,471.0,11.59,13.70,6143.00,4.470,0.9760,285.557500,49.330070
3911,9886361,K02732.02,CONFIRMED,13.611650240,144.1680800,7.61700,9.5500e+01,1.46,958.0,198.73,31.60,6170.00,4.192,1.4990,289.921450,46.744560
3912,9349757,K03348.02,CANDIDATE,17.718978600,138.8021000,4.10200,1.7680e+02,1.44,713.0,61.01,9.70,5566.00,4.329,1.0990,294.694060,45.866840
3913,9702006,K04372.01,CANDIDATE,6.245646330,137.1624100,2.45900,2.1200e+02,1.06,731.0,67.62,11.90,4858.00,4.622,0.7070,287.968140,46.470612
3914,6778008,K04373.01,FALSE POSITIVE,0.945829261,132.0928600,1.71500,9.8200e+01,0.86,1790.0,2433.01,15.10,5959.00,4.546,0.8590,292.013790,42.288750
3915,8308260,K04436.01,FALSE POSITIVE,0.973160836,132.2541200,0.86400,1.3830e+02,1.22,1932.0,3303.84,9.80,6108.00,4.466,1.0300,294.868130,44.283199
3916,8492101,K04437.01,FALSE POSITIVE,4.059437490,133.1883000,3.24500,1.0540e+02,2.11,1295.0,664.54,18.10,5051.00,3.978,1.6550,290.630430,44.565601
3917,6103377,K03004.02,CANDIDATE,7.039651410,137.4189200,3.14100,2.6870e+02,2.72,1171.0,445.49,9.80,5902.00,4.128,1.5130,283.942440,41.471600
3918,3660581,K07662.01,CANDIDATE,4.725191640,131.9997000,3.75100,9.8800e+01,3.98,2250.0,6060.79,10.00,6655.00,3.490,3.8310,295.144200,38.799831
3919,6343576,K04438.01,FALSE POSITIVE,6.399037780,134.7133000,3.15000,1.8660e+02,6.54,1780.0,2376.40,24.10,5178.00,3.286,4.8560,283.475740,41.775318
3920,10794974,K04235.01,CANDIDATE,66.643456500,170.0805800,2.38500,2.7730e+02,2.99,476.0,12.17,14.80,5751.00,4.339,1.1640,290.922700,48.180328
3921,2449101,K04236.01,FALSE POSITIVE,0.739761008,131.8091300,7.58900,2.9210e+02,9.67,839.0,117.05,34.70,3417.00,4.900,0.3500,292.698550,37.778481
3922,7259249,K04237.01,FALSE POSITIVE,0.950735805,131.7794000,1.14340,1.7510e+02,1.39,1908.0,3129.59,17.10,6039.00,4.478,1.0050,282.927730,42.806080
3923,8678691,K04238.01,FALSE POSITIVE,369.819993000,179.3674000,20.23200,1.5990e+03,4.25,201.0,0.38,42.10,4806.00,4.495,0.8390,287.225130,44.899841
3924,9640924,K04239.01,FALSE POSITIVE,2.178159350,132.0241400,1.83900,1.1630e+02,1.22,1561.0,1398.42,14.10,6258.00,4.413,1.0980,287.966550,46.338490
3925,3558849,K04307.01,CANDIDATE,160.850075000,144.5039000,9.42700,4.2810e+02,3.41,413.0,6.87,16.10,5999.00,4.168,1.5070,294.949830,38.605190
3926,11151677,K04308.01,FALSE POSITIVE,0.720460644,132.0129090,1.78460,2.1115e+03,37.33,2240.0,5954.82,117.20,6304.00,4.435,1.0580,297.722140,48.710258
3927,11037128,K04309.01,FALSE POSITIVE,3.794872100,134.4003900,1.71300,3.0510e+02,16.10,1083.0,325.63,11.30,5883.00,4.580,0.7930,295.195680,48.567421
3928,6587002,K00612.03,CANDIDATE,122.080495300,155.0253200,4.05400,7.9990e+02,2.92,297.0,1.83,23.30,5132.00,4.571,0.7700,284.968510,42.079201
3929,5175024,K02563.02,CANDIDATE,6.261422700,133.2299000,4.77900,5.1400e+01,0.81,1146.0,407.58,10.60,6384.00,4.361,1.1210,288.095640,40.365971
3930,9100953,K04500.03,CANDIDATE,14.751006800,141.1622000,2.25000,3.8110e+02,1.70,629.0,36.94,9.50,5295.00,4.548,0.8000,295.905030,45.405430
3931,10991114,K04374.01,CANDIDATE,3.703867410,132.6959600,1.41000,1.2570e+02,0.86,1012.0,247.20,13.10,5496.00,4.592,0.7760,298.183410,48.443810
3932,11969092,K04375.01,FALSE POSITIVE,0.638437699,131.5925520,0.30280,2.8680e+02,2.48,1709.0,2024.34,25.80,5073.00,4.571,0.8240,294.639890,50.334190
3933,2570773,K04376.01,FALSE POSITIVE,1.891285100,132.6760000,6.18200,1.2234e+03,19.96,1061.0,299.44,25.70,4700.00,4.605,0.7070,290.330720,37.882092
3934,4945764,K04377.01,CANDIDATE,19.875135500,148.3935000,8.04100,1.0900e+02,2.49,1061.0,299.47,15.20,6918.00,4.021,2.0040,297.160890,40.042858
3935,6356885,K04378.01,FALSE POSITIVE,343.420460000,327.4112000,11.11000,4.8270e+02,2.15,270.0,1.27,10.00,6115.00,4.469,0.9670,289.448670,41.731411
3936,3542542,K07658.01,FALSE POSITIVE,3.471481640,133.7138000,4.67900,1.2270e+02,0.85,970.0,209.73,9.50,5297.00,4.626,0.7160,290.849210,38.631840
3937,11718389,K04444.01,CANDIDATE,5.943734920,135.2589700,1.84700,3.0100e+02,1.14,674.0,48.82,13.20,4391.00,4.598,0.6820,294.620970,49.894150
3938,11124703,K04445.01,FALSE POSITIVE,244.603730000,230.2820000,10.87000,7.6980e+02,2.10,235.0,0.72,17.70,5166.00,4.593,0.7710,284.536350,48.749611
3939,10329196,K04446.01,CONFIRMED,85.756791900,162.7191400,5.69500,1.5910e+02,2.99,528.0,18.44,16.90,5037.00,3.783,2.2130,287.134890,47.488621
3940,10604592,K04447.01,CANDIDATE,2.186601880,131.9483200,1.58500,1.2230e+02,0.98,1099.0,345.07,14.20,4904.00,4.535,0.7720,293.711360,47.887539
3941,9834731,K03043.02,CANDIDATE,7.292989100,135.6364000,4.05300,7.2500e+01,0.73,904.0,158.19,7.10,5959.00,4.549,0.8560,293.430790,46.692089
3942,9593773,K04240.01,FALSE POSITIVE,3.133935600,133.5458000,4.47700,2.0370e+02,1.58,1315.0,704.95,21.40,6137.00,4.460,1.0180,294.112370,46.252708
3943,9285568,K04241.01,CONFIRMED,2.553150310,132.4484900,1.84900,1.8530e+02,1.25,1312.0,699.70,15.40,5970.00,4.521,0.9080,293.743260,45.761589
3944,7604328,K02458.02,CONFIRMED,2.936587946,133.0361800,1.89520,2.7960e+02,1.77,1190.0,473.18,20.10,5455.00,4.421,0.9090,290.744320,43.260780
3945,9514372,K04242.01,CANDIDATE,145.786556000,215.0441000,4.89100,3.7800e+02,1.82,331.0,2.84,13.90,5578.00,4.440,0.9500,285.660060,46.143471
3946,9777757,K04243.01,FALSE POSITIVE,1.332542120,132.0554000,3.84800,3.7400e+01,1.45,2694.0,12477.61,10.60,6613.00,3.870,2.2370,294.712920,46.576221
3947,7103919,K04310.01,CANDIDATE,10.776994400,140.2902000,2.61600,1.8560e+02,1.15,752.0,75.83,11.30,5455.00,4.457,0.8520,287.087490,42.668671
3948,3762750,K07668.01,CANDIDATE,2.509334400,133.1123000,1.83300,1.8430e+02,1.47,1483.0,1143.04,8.40,6278.00,4.425,1.0810,295.372040,38.897739
3949,8645191,K04311.01,FALSE POSITIVE,0.918921494,131.6801600,0.94250,3.2100e+02,1.49,1697.0,1960.12,23.70,5655.00,4.561,0.8330,298.299530,44.788990
3950,10722485,K04312.01,CONFIRMED,7.849318770,134.8747000,3.74700,6.8200e+01,0.81,925.0,172.98,12.60,5678.00,4.365,0.9900,288.232700,48.002178
3951,9717958,K04313.01,FALSE POSITIVE,67.712598800,149.8216500,1.53800,5.4240e+02,82.63,460.0,10.63,13.40,6309.00,4.517,0.8470,294.915770,46.485321
3952,8128067,K04314.01,FALSE POSITIVE,12.428557600,133.7175000,13.98000,6.2010e+02,2.22,669.0,47.26,13.20,5492.00,4.604,0.7520,300.563050,43.980068
3953,7703910,K04379.01,FALSE POSITIVE,1.275511306,132.4465400,1.88900,6.9300e+01,0.84,1739.0,2160.97,10.30,5921.00,4.418,1.0150,298.010160,43.371590
3954,9851360,K04381.01,FALSE POSITIVE,8.480501900,135.8339000,8.34500,1.6490e+02,1.26,781.0,87.82,11.00,5555.00,4.554,0.7370,298.858920,46.697208
3955,9886361,K02732.04,CANDIDATE,24.560710700,146.7938000,8.67900,5.5200e+01,1.13,787.0,90.55,14.90,6170.00,4.192,1.4990,289.921450,46.744560
